0.090909	-4.090909
0.181818	-3.181818
0.272727	-2.272727
0.363636	-1.363636
0.454545	-0.454545
0.545455	0.454545
0.636364	1.363636
0.727273	2.272727
0.818182	3.181818
0.909091	4.090909
